Date,Round,Court,Surface,Series,Tournament,tourney_weight,Winner,loser,game_ratio_1,game_ratio_2,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,player_num,player,game_ratio,rank,points,odds,year,week,corr_date
04/24/2000,1st Round,Outdoor,Clay,International Gold,Open Seat Godo,500,Bruguera S.,Federer R.,0.167,6,51,249,-1,-1,-1,-1,Player_1,Federer R.,0.167,51,-1,-1,2000,17,04/24/2000
05/08/2000,1st Round,Outdoor,Clay,Masters,Rome TMS,1000,Medvedev A.,Federer R.,1.143,0.875,25,51,-1,-1,-1,-1,Player_2,Federer R.,0.875,51,-1,-1,2000,19,05/08/2000
05/15/2000,1st Round,Outdoor,Clay,Masters,Hamburg TMS,1000,Pavel A.,Federer R.,0.583,1.714,50,70,-1,-1,-1,-1,Player_1,Federer R.,0.583,50,-1,-1,2000,20,05/15/2000
05/22/2000,1st Round,Outdoor,Clay,International,Internationaler Raiffeisen Grand Prix,250,Hantschk M.,Federer R.,4,0.25,94,54,-1,-1,-1,-1,Player_2,Federer R.,0.25,54,-1,-1,2000,21,05/22/2000
05/29/2000,1st Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Arthurs W.,0.9,1.111,106,54,-1,-1,-1,-1,Player_2,Federer R.,1.111,54,-1,-1,2000,22,05/29/2000
05/29/2000,2nd Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Gambill J.M.,1.583,0.632,54,69,-1,-1,-1,-1,Player_1,Federer R.,1.583,54,-1,-1,2000,22,05/29/2000
05/29/2000,3rd Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Kratochvil M.,1,1,120,54,-1,-1,-1,-1,Player_2,Federer R.,1,54,-1,-1,2000,22,05/29/2000
05/29/2000,4th Round,Outdoor,Clay,Grand Slam,French Open,1500,Corretja A.,Federer R.,1.538,0.65,10,54,-1,-1,-1,-1,Player_2,Federer R.,0.65,54,-1,-1,2000,22,05/29/2000
06/12/2000,1st Round,Outdoor,Grass,International,Gerry Weber Open,250,Federer R.,Clement A.,0.5,2,57,38,-1,-1,-1,-1,Player_2,Federer R.,2,38,-1,-1,2000,24,06/12/2000
06/12/2000,2nd Round,Outdoor,Grass,International,Gerry Weber Open,250,Federer R.,Larsson M.,2.4,0.417,38,49,-1,-1,-1,-1,Player_1,Federer R.,2.4,38,-1,-1,2000,24,06/12/2000
06/12/2000,Quarterfinals,Outdoor,Grass,International,Gerry Weber Open,250,Chang M.,Federer R.,0.538,1.857,38,28,-1,-1,-1,-1,Player_1,Federer R.,0.538,38,-1,-1,2000,24,06/12/2000
06/19/2000,1st Round,Outdoor,Grass,International,Nottingham Open,250,Fromberg R.,Federer R.,2.167,0.462,71,35,-1,-1,-1,-1,Player_2,Federer R.,0.462,35,-1,-1,2000,25,06/19/2000
06/26/2000,1st Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Kafelnikov Y.,Federer R.,0.762,1.313,35,5,-1,-1,-1,-1,Player_1,Federer R.,0.762,35,-1,-1,2000,26,06/26/2000
07/10/2000,1st Round,Outdoor,Clay,International,Gstaad Open,250,Corretja A.,Federer R.,1.143,0.875,10,39,-1,-1,-1,-1,Player_2,Federer R.,0.875,39,-1,-1,2000,28,07/10/2000
07/31/2000,1st Round,Outdoor,Hard,Masters,Toronto TMS,1000,Hewitt L.,Federer R.,0.733,1.364,38,10,-1,-1,-1,-1,Player_1,Federer R.,0.733,38,-1,-1,2000,31,07/31/2000
08/07/2000,1st Round,Outdoor,Hard,Masters,Cincinnati TMS,1000,Clavet F.,Federer R.,1.167,0.857,43,39,-1,-1,-1,-1,Player_2,Federer R.,0.857,39,-1,-1,2000,32,08/07/2000
08/14/2000,1st Round,Outdoor,Hard,International Gold,RCA Championships,500,Sekulov J.,Federer R.,0.692,1.444,40,191,-1,-1,-1,-1,Player_1,Federer R.,0.692,40,-1,-1,2000,33,08/14/2000
08/28/2000,1st Round,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Wessels P.,1,1,40,89,-1,-1,-1,-1,Player_1,Federer R.,1,40,-1,-1,2000,35,08/28/2000
08/28/2000,2nd Round,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Nestor D.,0.421,2.375,307,40,-1,-1,-1,-1,Player_2,Federer R.,2.375,40,-1,-1,2000,35,08/28/2000
08/28/2000,3rd Round,Outdoor,Hard,Grand Slam,US Open,1500,Ferrero J.C.,Federer R.,0.957,1.045,12,40,-1,-1,-1,-1,Player_2,Federer R.,1.045,40,-1,-1,2000,35,08/28/2000
10/09/2000,1st Round,Indoor,Hard,International Gold,CA Tennis Trophy,500,Federer R.,Norman M.,0.941,1.063,4,31,-1,-1,-1,-1,Player_2,Federer R.,1.063,31,-1,-1,2000,41,10/09/2000
10/09/2000,2nd Round,Indoor,Hard,International Gold,CA Tennis Trophy,500,Federer R.,Mirnyi M.,2,0.5,31,43,-1,-1,-1,-1,Player_1,Federer R.,2,31,-1,-1,2000,41,10/09/2000
10/09/2000,Quarterfinals,Indoor,Hard,International Gold,CA Tennis Trophy,500,Federer R.,Krajicek R.,0.583,1.714,20,31,-1,-1,-1,-1,Player_2,Federer R.,1.714,31,-1,-1,2000,41,10/09/2000
10/09/2000,Semifinals,Indoor,Hard,International Gold,CA Tennis Trophy,500,Henman T.,Federer R.,1,1,10,31,-1,-1,-1,-1,Player_2,Federer R.,1,31,-1,-1,2000,41,10/09/2000
10/23/2000,1st Round,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Haas T.,0.5,2,20,34,-1,-1,-1,-1,Player_2,Federer R.,2,34,-1,-1,2000,43,10/23/2000
10/23/2000,2nd Round,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Pavel A.,1.3,0.769,34,27,-1,-1,-1,-1,Player_1,Federer R.,1.3,34,-1,-1,2000,43,10/23/2000
10/23/2000,Quarterfinals,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Thomann N.,0.667,1.5,185,34,-1,-1,-1,-1,Player_2,Federer R.,1.5,34,-1,-1,2000,43,10/23/2000
10/23/2000,Semifinals,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Hewitt L.,1.059,0.944,34,9,-1,-1,-1,-1,Player_1,Federer R.,1.059,34,-1,-1,2000,43,10/23/2000
10/23/2000,The Final,Indoor,Carpet,International,Swiss Indoors,250,Enqvist T.,Federer R.,0.875,1.143,34,6,-1,-1,-1,-1,Player_1,Federer R.,0.875,34,-1,-1,2000,43,10/23/2000
10/30/2000,1st Round,Indoor,Hard,Masters,Stuttgart TMS,1000,Federer R.,Gambill J.M.,1.333,0.75,25,27,-1,-1,-1,-1,Player_1,Federer R.,1.333,25,-1,-1,2000,44,10/30/2000
10/30/2000,2nd Round,Indoor,Hard,Masters,Stuttgart TMS,1000,Kafelnikov Y.,Federer R.,0.615,1.625,25,5,-1,-1,-1,-1,Player_1,Federer R.,0.615,25,-1,-1,2000,44,10/30/2000
11/06/2000,1st Round,Indoor,Carpet,International,Grand Prix de Lyon,250,Federer R.,Escude N.,1.444,0.692,24,38,-1,-1,-1,-1,Player_1,Federer R.,1.444,24,-1,-1,2000,45,11/06/2000
11/06/2000,2nd Round,Indoor,Carpet,International,Grand Prix de Lyon,250,Kucera K.,Federer R.,0.733,1.364,24,74,-1,-1,-1,-1,Player_1,Federer R.,0.733,24,-1,-1,2000,45,11/06/2000
11/13/2000,1st Round,Indoor,Carpet,Masters,BNP Paribas,1000,Hrbaty D.,Federer R.,1.6,0.625,19,24,-1,-1,-1,-1,Player_2,Federer R.,0.625,24,-1,-1,2000,46,11/13/2000
11/20/2000,1st Round,Indoor,Hard,International,Stockholm Open,250,Federer R.,Youzhny M.,0.824,1.214,110,29,-1,-1,-1,-1,Player_2,Federer R.,1.214,29,-1,-1,2000,47,11/20/2000
11/20/2000,2nd Round,Indoor,Hard,International,Stockholm Open,250,Vinciguerra A.,Federer R.,1.273,0.786,55,29,-1,-1,-1,-1,Player_2,Federer R.,0.786,29,-1,-1,2000,47,11/20/2000
01/08/2001,1st Round,Outdoor,Hard,International,adidas International,250,Federer R.,Ferreira W.,0.583,1.714,13,30,-1,-1,1.95,1.645,Player_2,Federer R.,1.714,30,-1,1.645,2001,2,01/08/2001
01/08/2001,2nd Round,Outdoor,Hard,International,adidas International,250,Federer R.,Rosset M.,4,0.25,30,29,-1,-1,1.605,2.0625,Player_1,Federer R.,4,30,-1,1.605,2001,2,01/08/2001
01/08/2001,Quarterfinals,Outdoor,Hard,International,adidas International,250,Grosjean S.,Federer R.,0.692,1.444,30,19,-1,-1,1.5925,2.05,Player_1,Federer R.,0.692,30,-1,1.5925,2001,2,01/08/2001
01/15/2001,1st Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,di Pasquale A.,1.438,0.696,29,61,-1,-1,-1,-1,Player_1,Federer R.,1.438,29,-1,-1,2001,3,01/15/2001
01/15/2001,2nd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Escude N.,0.5,2,46,29,-1,-1,2.195,1.5075,Player_2,Federer R.,2,29,-1,1.5075,2001,3,01/15/2001
01/15/2001,3rd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Clement A.,Federer R.,1.357,0.737,18,29,-1,-1,2.1625,1.555,Player_2,Federer R.,0.737,29,-1,1.555,2001,3,01/15/2001
01/29/2001,1st Round,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Schuettler R.,0.583,1.714,48,27,-1,-1,2.4875,1.4,Player_2,Federer R.,1.714,27,-1,1.4,2001,5,01/29/2001
01/29/2001,2nd Round,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Saulnier C.,1.077,0.929,27,120,-1,-1,1.2625,3.1,Player_1,Federer R.,1.077,27,-1,1.2625,2001,5,01/29/2001
01/29/2001,Quarterfinals,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Ivanisevic G.,0.667,1.5,123,27,-1,-1,2.65,1.3575,Player_2,Federer R.,1.5,27,-1,1.3575,2001,5,01/29/2001
01/29/2001,Semifinals,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Kafelnikov Y.,1.5,0.667,27,7,-1,-1,2.27,1.4825,Player_1,Federer R.,1.5,27,-1,2.27,2001,5,01/29/2001
01/29/2001,The Final,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Boutter J.,0.833,1.2,67,27,-1,-1,-1,-1,Player_2,Federer R.,1.2,27,-1,-1,2001,5,01/29/2001
02/12/2001,1st Round,Indoor,Hard,International,Marseille Open,250,Federer R.,Saulnier C.,1.3,0.769,23,114,-1,-1,1.22,3.2625,Player_1,Federer R.,1.3,23,-1,1.22,2001,7,02/12/2001
02/12/2001,2nd Round,Indoor,Hard,International,Marseille Open,250,Federer R.,Bryan B.,0.692,1.444,146,23,-1,-1,3.7125,1.195,Player_2,Federer R.,1.444,23,-1,1.195,2001,7,02/12/2001
02/12/2001,Quarterfinals,Indoor,Hard,International,Marseille Open,250,Federer R.,Kratochvil M.,1.3,0.769,23,78,-1,-1,1.2775,3.1625,Player_1,Federer R.,1.3,23,-1,1.2775,2001,7,02/12/2001
02/12/2001,Semifinals,Indoor,Hard,International,Marseille Open,250,Kafelnikov Y.,Federer R.,0.833,1.2,23,7,-1,-1,1.965,1.675,Player_1,Federer R.,0.833,23,-1,1.965,2001,7,02/12/2001
02/19/2001,1st Round,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Federer R.,Ilie A.,1.857,0.538,23,42,-1,-1,1.265,3.2375,Player_1,Federer R.,1.857,23,-1,1.265,2001,8,02/19/2001
02/19/2001,2nd Round,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Federer R.,Grosjean S.,0.813,1.231,13,23,-1,-1,1.81,1.8,Player_2,Federer R.,1.231,23,-1,1.8,2001,8,02/19/2001
02/19/2001,Quarterfinals,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Federer R.,Corretja A.,2,0.5,23,8,-1,-1,1.55,2.2,Player_1,Federer R.,2,23,-1,1.55,2001,8,02/19/2001
02/19/2001,Semifinals,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Federer R.,Pavel A.,0.611,1.636,24,23,-1,-1,2.375,1.4625,Player_2,Federer R.,1.636,23,-1,1.4625,2001,8,02/19/2001
02/19/2001,The Final,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Escude N.,Federer R.,1,1,60,23,-1,-1,2.295,1.505,Player_2,Federer R.,1,23,-1,1.505,2001,8,02/19/2001
03/12/2001,1st Round,Outdoor,Hard,Masters,Indian Wells TMS,1000,Kiefer N.,Federer R.,0.75,1.333,21,43,-1,-1,1.4925,2.3375,Player_1,Federer R.,0.75,21,-1,1.4925,2001,11,03/12/2001
03/19/2001,2nd Round,Outdoor,Hard,Masters,Ericsson Open,1000,Federer R.,El Aynaoui Y.,3,0.333,24,58,-1,-1,1.29,3.025,Player_1,Federer R.,3,24,-1,1.29,2001,12,03/19/2001
03/19/2001,3rd Round,Outdoor,Hard,Masters,Ericsson Open,1000,Federer R.,Philippoussis M.,0.875,1.143,16,24,-1,-1,1.79575,1.82075,Player_2,Federer R.,1.143,24,-1,1.82075,2001,12,03/19/2001
03/19/2001,4th Round,Outdoor,Hard,Masters,Ericsson Open,1000,Federer R.,Johansson T.,1,1,24,25,-1,-1,1.54075,2.21375,Player_1,Federer R.,1,24,-1,1.54075,2001,12,03/19/2001
03/19/2001,Quarterfinals,Outdoor,Hard,Masters,Ericsson Open,1000,Rafter P.,Federer R.,0.333,3,24,8,-1,-1,2.05,1.61775,Player_1,Federer R.,0.333,24,-1,2.05,2001,12,03/19/2001
04/16/2001,1st Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Chang M.,1.714,0.583,22,33,-1,-1,1.436666667,2.433333333,Player_1,Federer R.,1.714,22,-1,1.436666667,2001,16,04/16/2001
04/16/2001,2nd Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Sanguinetti D.,0.857,1.167,55,22,-1,-1,2.68125,1.366,Player_2,Federer R.,1.167,22,-1,1.366,2001,16,04/16/2001
04/16/2001,3rd Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,di Pasquale A.,4,0.25,22,67,-1,-1,1.54,2.25,Player_1,Federer R.,4,22,-1,1.54,2001,16,04/16/2001
04/16/2001,Quarterfinals,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Grosjean S.,Federer R.,0.583,1.714,22,15,-1,-1,1.925,1.71675,Player_1,Federer R.,0.583,22,-1,1.925,2001,16,04/16/2001
05/07/2001,1st Round,Outdoor,Clay,Masters,Rome TMS,1000,Federer R.,Johansson T.,1,1,18,24,-1,-1,1.375,2.6375,Player_1,Federer R.,1,18,-1,1.375,2001,19,05/07/2001
05/07/2001,2nd Round,Outdoor,Clay,Masters,Rome TMS,1000,Federer R.,Safin M.,0.941,1.063,2,18,-1,-1,1.75,1.87725,Player_2,Federer R.,1.063,18,-1,1.87725,2001,19,05/07/2001
05/07/2001,3rd Round,Outdoor,Clay,Masters,Rome TMS,1000,Ferreira W.,Federer R.,1.625,0.615,19,18,-1,-1,2.2125,1.53025,Player_2,Federer R.,0.615,18,-1,1.53025,2001,19,05/07/2001
05/14/2001,1st Round,Outdoor,Clay,Masters,Hamburg TMS,1000,Squillari F.,Federer R.,0.583,1.714,18,19,-1,-1,1.79825,1.80825,Player_1,Federer R.,0.583,18,-1,1.79825,2001,20,05/14/2001
05/28/2001,1st Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Galvani S.,2,0.5,18,239,-1,-1,1.1755,4.03325,Player_1,Federer R.,2,18,-1,1.1755,2001,22,05/28/2001
05/28/2001,2nd Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Sargsian S.,0.893,1.12,115,18,-1,-1,3.55,1.2215,Player_2,Federer R.,1.12,18,-1,1.2215,2001,22,05/28/2001
05/28/2001,3rd Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Sanchez D.,1.188,0.842,18,89,-1,-1,1.53525,2.2,Player_1,Federer R.,1.188,18,-1,1.53525,2001,22,05/28/2001
05/28/2001,4th Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Arthurs W.,0.714,1.4,59,18,-1,-1,2.925,1.3215,Player_2,Federer R.,1.4,18,-1,1.3215,2001,22,05/28/2001
05/28/2001,Quarterfinals,Outdoor,Clay,Grand Slam,French Open,1500,Corretja A.,Federer R.,1.429,0.7,13,18,-1,-1,1.236,3.8125,Player_2,Federer R.,0.7,18,-1,3.8125,2001,22,05/28/2001
06/11/2001,1st Round,Outdoor,Grass,International,Gerry Weber Open,250,Federer R.,Portas A.,0.722,1.385,23,14,-1,-1,3.43,1.216666667,Player_2,Federer R.,1.385,14,-1,1.216666667,2001,24,06/11/2001
06/11/2001,2nd Round,Outdoor,Grass,International,Gerry Weber Open,250,Federer R.,Prinosil D.,1.273,0.786,14,28,-1,-1,1.59125,2.1,Player_1,Federer R.,1.273,14,-1,1.59125,2001,24,06/11/2001
06/11/2001,Quarterfinals,Outdoor,Grass,International,Gerry Weber Open,250,Rafter P.,Federer R.,1,1,14,10,-1,-1,2.6,1.3875,Player_1,Federer R.,1,14,-1,2.6,2001,24,06/11/2001
06/18/2001,1st Round,Outdoor,Grass,International,Heineken Trophy,250,Federer R.,Dupuis A.,1.3,0.769,15,68,-1,-1,1.29575,2.9875,Player_1,Federer R.,1.3,15,-1,1.29575,2001,25,06/18/2001
06/18/2001,2nd Round,Outdoor,Grass,International,Heineken Trophy,250,Federer R.,van Lottum J.,0.083,12,193,15,-1,-1,3.4125,1.225,Player_2,Federer R.,12,15,-1,1.225,2001,25,06/18/2001
06/18/2001,Quarterfinals,Outdoor,Grass,International,Heineken Trophy,250,Federer R.,Sluiter R.,1.2,0.833,15,107,-1,-1,1.355,2.745,Player_1,Federer R.,1.2,15,-1,1.355,2001,25,06/18/2001
06/18/2001,Semifinals,Outdoor,Grass,International,Heineken Trophy,250,Hewitt L.,Federer R.,0.5,2,15,6,-1,-1,2.55,1.4075,Player_1,Federer R.,0.5,15,-1,2.55,2001,25,06/18/2001
06/25/2001,1st Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Federer R.,Rochus C.,2.571,0.389,15,83,-1,-1,1.09825,5.15,Player_1,Federer R.,2.571,15,-1,1.09825,2001,26,06/25/2001
06/25/2001,2nd Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Federer R.,Malisse X.,0.885,1.13,53,15,-1,-1,3.05,1.295,Player_2,Federer R.,1.13,15,-1,1.295,2001,26,06/25/2001
06/25/2001,3rd Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Federer R.,Bjorkman J.,1.333,0.75,15,41,-1,-1,1.48775,2.3075,Player_1,Federer R.,1.333,15,-1,1.48775,2001,26,06/25/2001
06/25/2001,4th Round,Outdoor,Grass,Grand Slam,Wimbledon,1500,Federer R.,Sampras P.,0.935,1.069,6,15,-1,-1,1.223,3.6125,Player_2,Federer R.,1.069,15,-1,3.6125,2001,26,06/25/2001
06/25/2001,Quarterfinals,Outdoor,Grass,Grand Slam,Wimbledon,1500,Henman T.,Federer R.,1,1,11,15,-1,-1,1.665666667,2,Player_2,Federer R.,1,15,-1,2,2001,26,06/25/2001
07/09/2001,1st Round,Outdoor,Clay,International,Gstaad Open,250,Ljubicic I.,Federer R.,0.25,4,14,70,-1,-1,1.30575,2.9625,Player_1,Federer R.,0.25,14,-1,1.30575,2001,28,07/09/2001
08/27/2001,1st Round,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Burgsmuller L.,1.5,0.667,13,72,-1,-1,1.12875,4.85,Player_1,Federer R.,1.5,13,-1,1.12875,2001,35,08/27/2001
08/27/2001,2nd Round,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Ginepri R.,0.421,2.375,327,13,-1,-1,5.083333333,1.117666667,Player_2,Federer R.,2.375,13,-1,1.117666667,2001,35,08/27/2001
08/27/2001,3rd Round,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Schalken S.,1.333,0.75,13,24,-1,-1,1.3285,2.86875,Player_1,Federer R.,1.333,13,-1,1.3285,2001,35,08/27/2001
08/27/2001,4th Round,Outdoor,Hard,Grand Slam,US Open,1500,Agassi A.,Federer R.,0.389,2.571,13,2,-1,-1,3.025,1.29575,Player_1,Federer R.,0.389,13,-1,3.025,2001,35,08/27/2001
10/01/2001,1st Round,Indoor,Carpet,International,Kremlin Cup,250,Kiefer N.,Federer R.,0.933,1.071,39,12,-1,-1,2.325,1.4875,Player_2,Federer R.,1.071,12,-1,1.4875,2001,40,10/01/2001
10/08/2001,1st Round,Indoor,Hard,International Gold,CA Tennis Trophy,500,Federer R.,Massu N.,0.941,1.063,78,12,-1,-1,-1,-1,Player_2,Federer R.,1.063,12,-1,-1,2001,41,10/08/2001
10/08/2001,2nd Round,Indoor,Hard,International Gold,CA Tennis Trophy,500,Federer R.,Costa A.,1.625,0.615,12,33,-1,-1,1.2575,3.25,Player_1,Federer R.,1.625,12,-1,1.2575,2001,41,10/08/2001
10/08/2001,Quarterfinals,Indoor,Hard,International Gold,CA Tennis Trophy,500,Koubek S.,Federer R.,0.417,2.4,12,90,-1,-1,1.2465,3.275,Player_1,Federer R.,0.417,12,-1,1.2465,2001,41,10/08/2001
10/15/2001,2nd Round,Indoor,Hard,Masters,Stuttgart TMS,1000,Ferreira W.,Federer R.,1.143,0.875,36,12,-1,-1,2.533333333,1.393333333,Player_2,Federer R.,0.875,12,-1,1.393333333,2001,42,10/15/2001
10/22/2001,1st Round,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Costa A.,0.5,2,34,13,-1,-1,3.65,1.2075,Player_2,Federer R.,2,13,-1,1.2075,2001,43,10/22/2001
10/22/2001,2nd Round,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Malisse X.,1.714,0.583,13,39,-1,-1,1.4235,2.51375,Player_1,Federer R.,1.714,13,-1,1.4235,2001,43,10/22/2001
10/22/2001,Quarterfinals,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Roddick A.,0.938,1.067,16,13,-1,-1,2.075,1.61675,Player_2,Federer R.,1.067,13,-1,1.61675,2001,43,10/22/2001
10/22/2001,Semifinals,Indoor,Carpet,International,Swiss Indoors,250,Federer R.,Boutter J.,1.3,0.769,13,64,-1,-1,1.32825,2.875,Player_1,Federer R.,1.3,13,-1,1.32825,2001,43,10/22/2001
10/22/2001,The Final,Indoor,Carpet,International,Swiss Indoors,250,Henman T.,Federer R.,0.5,2,13,11,-1,-1,-1,-1,Player_1,Federer R.,0.5,13,-1,-1,2001,43,10/22/2001
10/29/2001,2nd Round,Indoor,Carpet,Masters,BNP Paribas,1000,Novak J.,Federer R.,1.118,0.895,40,13,-1,-1,2.68125,1.3785,Player_2,Federer R.,0.895,13,-1,1.3785,2001,44,10/29/2001
12/31/2002,1st Round,Outdoor,Hard,International,Qatar Exxon Mobil Open,250,Federer R.,Stoliarov A.,0.722,1.385,139,6,-1,-1,5,1.143,Player_2,Federer R.,1.385,6,-1,1.143,2002,1,12/31/2002
01/07/2002,1st Round,Outdoor,Hard,International,adidas International,250,Federer R.,Robredo T.,0.857,1.167,34,13,-1,-1,2.066666667,1.6,Player_2,Federer R.,1.167,13,-1,1.6,2002,2,01/07/2002
01/07/2002,2nd Round,Outdoor,Hard,International,adidas International,250,Federer R.,Malisse X.,2,0.5,13,31,-1,-1,1.51,2.25,Player_1,Federer R.,2,13,-1,1.51,2002,2,01/07/2002
01/07/2002,Quarterfinals,Outdoor,Hard,International,adidas International,250,Federer R.,Rios M.,0.842,1.188,47,13,-1,-1,2.31875,1.50325,Player_2,Federer R.,1.188,13,-1,1.50325,2002,2,01/07/2002
01/07/2002,Semifinals,Outdoor,Hard,International,adidas International,250,Federer R.,Roddick A.,1.3,0.769,13,15,-1,-1,1.90225,1.75,Player_1,Federer R.,1.3,13,-1,1.90225,2002,2,01/07/2002
01/07/2002,The Final,Outdoor,Hard,International,adidas International,250,Federer R.,Chela J.I.,0.5,2,67,13,-1,-1,2.9625,1.31575,Player_2,Federer R.,2,13,-1,1.31575,2002,2,01/07/2002
01/14/2002,1st Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Chang M.,1.636,0.611,12,94,-1,-1,1.11825,5.1,Player_1,Federer R.,1.636,12,-1,1.11825,2002,3,01/14/2002
01/14/2002,2nd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Savolt A.,0.579,1.727,93,12,-1,-1,7.125,1.04825,Player_2,Federer R.,1.727,12,-1,1.04825,2002,3,01/14/2002
01/14/2002,3rd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Schuettler R.,1.25,0.8,12,41,-1,-1,1.2165,3.675,Player_1,Federer R.,1.25,12,-1,1.2165,2002,3,01/14/2002
01/14/2002,4th Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Haas T.,Federer R.,1,1,12,9,-1,-1,1.682333333,1.96,Player_1,Federer R.,1,12,-1,1.682333333,2002,3,01/14/2002
01/28/2002,1st Round,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Koubek S.,1.444,0.692,13,50,-1,-1,1.2265,3.5,Player_1,Federer R.,1.444,13,-1,1.2265,2002,5,01/28/2002
01/28/2002,2nd Round,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Davydenko N.,0.789,1.267,84,13,-1,-1,4.225,1.15925,Player_2,Federer R.,1.267,13,-1,1.15925,2002,5,01/28/2002
01/28/2002,Quarterfinals,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Sargsian S.,1.455,0.688,13,74,-1,-1,1.21,3.6375,Player_1,Federer R.,1.455,13,-1,1.21,2002,5,01/28/2002
01/28/2002,Semifinals,Indoor,Carpet,International,Milan Indoors,250,Federer R.,Rusedski G.,0.857,1.167,30,13,-1,-1,2.1125,1.60375,Player_2,Federer R.,1.167,13,-1,1.60375,2002,5,01/28/2002
01/28/2002,The Final,Indoor,Carpet,International,Milan Indoors,250,Sanguinetti D.,Federer R.,1.308,0.765,87,13,-1,-1,3.8875,1.1875,Player_2,Federer R.,0.765,13,-1,1.1875,2002,5,01/28/2002
02/18/2002,1st Round,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Federer R.,van Lottum J.,0.583,1.714,124,13,-1,-1,5.1,1.1,Player_2,Federer R.,1.714,13,-1,1.1,2002,8,02/18/2002
02/18/2002,Quarterfinals,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Escude N.,Federer R.,1,1,22,13,-1,-1,1.916666667,1.7,Player_2,Federer R.,1,13,-1,1.7,2002,8,02/18/2002
02/25/2002,1st Round,Outdoor,Hard,International Gold,Dubai Championships,500,Federer R.,Voinea A.,0.583,1.714,76,14,-1,-1,3.983333333,1.172333333,Player_2,Federer R.,1.714,14,-1,1.172333333,2002,9,02/25/2002
02/25/2002,2nd Round,Outdoor,Hard,International Gold,Dubai Championships,500,Schuettler R.,Federer R.,3,0.333,40,14,-1,-1,2.775,1.3575,Player_2,Federer R.,0.333,14,-1,1.3575,2002,9,02/25/2002
03/11/2002,1st Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Malisse X.,0.842,1.188,33,14,-1,-1,2.38125,1.4835,Player_2,Federer R.,1.188,14,-1,1.4835,2002,11,03/11/2002
03/11/2002,2nd Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Koubek S.,1.5,0.667,14,51,-1,-1,1.2375,3.475,Player_1,Federer R.,1.5,14,-1,1.2375,2002,11,03/11/2002
